지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1911-01-01 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1911-01-01 02:00,-13.2,,,,56,,,,,,,,,,,,,,,,,,,,
108,1911-01-01 03:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1911-01-01 06:00,-12.3,,.4,0,53,1.2,,1019.4,,,,,,0,,,,,,,,,,,
108,1911-01-01 09:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-01 10:00,-9.4,,,,74,,,,,0,,,,,,,,,,,,,,,
108,1911-01-01 11:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-01 12:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-01 13:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-01 14:00,-8.3,,6,90,93,3.1,,1011.3,,0,,,,10,,,,,,,,,,,
108,1911-01-01 15:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-01 16:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-01 17:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-01 18:00,-8.4,,,,91,,,,,0,,,,,,,,,,,,,,,
108,1911-01-01 22:00,-9.8,,1.8,320,61,1.7,,1018.2,,,,,,0,,,,,,,,,,,
108,1911-01-02 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1911-01-02 02:00,-12.3,,,,68,,,,,,,,,,,,,,,,,,,,
108,1911-01-02 03:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1911-01-02 06:00,-17.9,,.2,0,82,1.3,,1021.8,,,,,,0,,,,,,,,,,,
108,1911-01-02 09:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-02 10:00,-14.6,,,,74,,,,,.8,,,,,,,,,,,,,,,
108,1911-01-02 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1911-01-02 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1911-01-02 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1911-01-02 14:00,-7.8,,1.2,160,48,1.6,,1024.2,,1,,,,0,,,,,,,,,,,
108,1911-01-02 15:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1911-01-02 16:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1911-01-02 17:00,,,,,,,,,,.8,,,,,,,,,,,,,,,
108,1911-01-02 18:00,-10.3,,,,68,,,,,0,,,,,,,,,,,,,,,
108,1911-01-02 22:00,-11.9,,.1,0,84,2,,1024.4,,,,,,2,,,,,,,,,,,
108,1911-01-03 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1911-01-03 02:00,-9.1,,,,68,,,,,,,,,,,,,,,,,,,,
108,1911-01-03 03:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1911-01-03 06:00,-8.1,,.9,110,67,2.3,,1023.4,,,,,,10,,,,,,,,,,,
108,1911-01-03 09:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-03 10:00,-6,,,,59,,,,,0,,,,,,,,,,,,,,,
108,1911-01-03 11:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-03 12:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-03 13:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-03 14:00,-2.9,,3.7,90,54,2.7,,1022,,0,,,,10,,,,,,,,,,,
108,1911-01-03 15:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-03 16:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-03 17:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-03 18:00,-1.9,,,,59,,,,,0,,,,,,,,,,,,,,,
108,1911-01-03 22:00,-1.8,,2.5,70,62,3.2,,1023.4,,,,,,10,,,,,,,,,,,
108,1911-01-04 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1911-01-04 02:00,-1.3,,,,64,,,,,,,,,,,,,,,,,,,,
108,1911-01-04 03:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1911-01-04 06:00,-.7,,3.9,90,62,3.5,,1021.2,,,,,,10,,,,,,,,,,,
108,1911-01-04 09:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1911-01-04 10:00,.8,,,,62,,,,,0,,,,,,,,,,,,,,,
