지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1975-01-01 00:00,-.2,,.7,70,67,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 01:00,,,0,0,,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 02:00,,,.3,70,,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 03:00,-.4,,1.7,70,70,4.1,-5.4,1014.2,1025.2,,,,,10,,As,,800,0,,-.7,0,.3,1.2,1.4
108,1975-01-01 04:00,,,.7,70,,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 05:00,-.8,,0,0,,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 06:00,-.7,,0,0,76,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 07:00,-.9,,.7,230,,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 08:00,-.6,,.3,230,,,,,,0,0,,,,,,,,,,,,,,
108,1975-01-01 09:00,.2,,.5,230,72,4.4,-4.4,1013.8,1024.8,0,.18,,,8,,Ac,,1100,0,,-.8,0,.3,1.2,1.4
108,1975-01-01 10:00,2.9,,.7,180,,,,,,.3,.58,,,,,,,,,,,,,,
108,1975-01-01 11:00,3.3,,1.7,70,,,,,,0,.76,,,,,,,,,,,,,,
108,1975-01-01 12:00,3.6,,1.3,70,56,,,,,.2,.69,,,,,,,,,,,,,,
108,1975-01-01 13:00,5,,1.8,70,,,,,,0,.85,,,,,,,,,,,,,,
108,1975-01-01 14:00,5.2,,2,70,,,,,,0,.77,,,,,,,,,,,,,,
108,1975-01-01 15:00,5.4,,1.8,70,53,4.8,-3.3,1013.1,1024,0,.62,,,10,,Ac,,1200,0,,3.5,.2,.5,1.4,1.5
108,1975-01-01 16:00,5.7,,2,90,,,,,,0,.48,,,,,,,,,,,,,,
108,1975-01-01 17:00,5.4,,1.5,270,,,,,,0,.28,,,,,,,,,,,,,,
108,1975-01-01 18:00,4,,1.5,200,60,,,,,0,.04,,,,,,,,,,,,,,
108,1975-01-01 19:00,3.4,,1,180,,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 20:00,3,,0,140,,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 21:00,3.2,,1.3,160,74,5.7,-.9,1014.6,1025.5,,,,,10,,StAs,,1800,1,,-.1,.1,.4,1.3,1.4
108,1975-01-01 22:00,2.9,,.8,70,,,,,,,,,,,,,,,,,,,,,
108,1975-01-01 23:00,2.5,,2.7,70,,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 00:00,2.3,,2.2,70,61,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 01:00,,,3,70,,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 02:00,,,2.3,70,,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 03:00,1.6,,2.7,70,62,4.3,-4.7,1014.2,1025.2,,,,,10,,Sc,,2600,1,,-.1,.1,.4,1.3,1.4
108,1975-01-02 04:00,,,2.3,70,,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 05:00,,,2,70,,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 06:00,1,,1.7,70,71,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 07:00,.7,,1.7,70,,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 08:00,.8,,1.7,70,,,,,,0,.01,,,,,,,,,,,,,,
108,1975-01-02 09:00,1.2,,1.3,230,75,5,-2.7,1013.8,1024.8,.3,.1,,,10,,ScAs,,800,8,,-.2,.1,.4,1.4,1.5
108,1975-01-02 10:00,1.8,,.5,200,,,,,,.4,.52,,,,,,,,,,,,,,
108,1975-01-02 11:00,3.3,,1.3,20,,,,,,.4,.81,,,,,,,,,,,,,,
108,1975-01-02 12:00,1.7,,2.3,290,80,,,,,.2,.59,,,,,,,,,,,,,,
108,1975-01-02 13:00,,,3.3,320,,,,,,.4,1.01,,,,,,,,,,,,,,
108,1975-01-02 14:00,,,3,290,,,,,,.8,.9,,,,,,,,,,,,,,
108,1975-01-02 15:00,4.4,,3.3,290,56,4.6,-3.8,1012,1023,1,1.15,,,4,,Cu,,2400,1,,3.8,.2,.5,1.5,1.6
108,1975-01-02 16:00,,,4,320,,,,,,.5,.75,,,,,,,,,,,,,,
108,1975-01-02 17:00,,,4,320,,,,,,0,.49,,,,,,,,,,,,,,
108,1975-01-02 18:00,1.8,,4,270,61,,,,,0,.15,,,,,,,,,,,,,,
108,1975-01-02 19:00,,,2.7,340,,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 20:00,,,4,340,,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 21:00,-.1,,3,340,69,4.3,-4.7,1014,1025,,,,,0,,,,2000,3,,-.8,0,.6,1.5,1.7
108,1975-01-02 22:00,,,1.7,320,,,,,,,,,,,,,,,,,,,,,
108,1975-01-02 23:00,,,4,320,,,,,,,,,,,,,,,,,,,,,
108,1975-01-03 00:00,-2,,3,320,70,,,,,,,,,,,,,,,,,,,,
108,1975-01-03 01:00,,,3,290,,,,,,,,,,,,,,,,,,,,,
108,1975-01-03 02:00,,,3.3,290,,,,,,,,,,,,,,,,,,,,,
108,1975-01-03 03:00,-3.7,,2.7,290,66,3,-9.4,1015.9,1027.3,,,,,0,,,,2600,3,,-2.1,0,.5,1.5,1.6
108,1975-01-03 04:00,,,3,340,,,,,,,,,,,,,,,,,,,,,
108,1975-01-03 05:00,,,.5,340,,,,,,,,,,,,,,,,,,,,,
108,1975-01-03 06:00,-4.1,,0,0,67,,,,,,,,,,,,,,,,,,,,
108,1975-01-03 07:00,,,2,110,,,,,,,,,,,,,,,,,,,,,
108,1975-01-03 08:00,,,.7,50,,,,,,0,0,,,,,,,,,,,,,,
108,1975-01-03 09:00,-4.3,,1,50,81,3.6,-7.1,1017.3,1028.7,.2,.06,,,7,,Ci,,280,3,,-2.3,0,.5,1.5,1.7
108,1975-01-03 10:00,,,.5,270,,,,,,.4,.36,,,,,,,,,,,,,,
