지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1917-01-01 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1917-01-01 02:00,-10.5,,.2,0,94,,,,,,,,,,,,,,,,,,,,
108,1917-01-01 03:00,,,,,,,,,,,,,,,,,,,,,,-2.7,,,
108,1917-01-01 06:00,-12,,.1,0,100,2.4,,1028,,,,,,0,,,,,,,-12.6,,,,
108,1917-01-01 07:00,,,,,,,,,,.3,,,,,,,,,,,,,,,
108,1917-01-01 08:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-01 09:00,,,,,,,,,,1,,,,,,,,,,,,2.1,-4.4,-2.7,-.6
108,1917-01-01 10:00,-9.2,,1.5,70,73,,,,,1,,,,,,,,,,,,,,,
108,1917-01-01 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-01 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-01 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-01 14:00,-3.5,,3.6,70,39,1.9,,1023,,.3,,,,9,,,,,,,6.7,,,,
108,1917-01-01 15:00,,,,,,,,,,0,,,,,,,,,,,,11.1,,,
108,1917-01-01 16:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1917-01-01 18:00,-3.8,,3.8,290,40,,,,,,,,,,,,,,,,,,,,
108,1917-01-01 22:00,-5.1,,.8,320,52,2.1,,1021.6,,,,,,10,,,,,,,-5.7,,,,
108,1917-01-02 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1917-01-02 02:00,-6,,2.6,290,52,,,,,,,,,,,,,,,,,,,,
108,1917-01-02 03:00,,,,,,,,,,,,,,,,,,,,,,-2.3,,,
108,1917-01-02 06:00,-8.2,,2.6,250,61,2,,1020.4,,,,,,4,,,,,,,-9.8,,,,
108,1917-01-02 07:00,,,,,,,,,,.2,,,,,,,,,,,,,,,
108,1917-01-02 08:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-02 09:00,,,,,,,,,,1,,,,,,,,,,,,1.9,-3.7,-2.3,-.5
108,1917-01-02 10:00,-6.8,,4.9,290,49,,,,,1,,,,,,,,,,,,,,,
108,1917-01-02 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-02 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-02 13:00,,,,,,,,,,.8,,,,,,,,,,,,,,,
108,1917-01-02 14:00,-3.9,,5.1,290,39,1.7,,1019.1,,1,,,,1,,,,,,,5.2,,,,
108,1917-01-02 15:00,,,,,,,,,,1,,,,,,,,,,,,11.1,,,
108,1917-01-02 16:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1917-01-02 18:00,-6.3,,7.7,270,53,,,,,,,,,,,,,,,,,,,,
108,1917-01-02 22:00,-9.2,,4.8,320,59,1.9,,1021,,,,,,0,,,,,,,-11.1,,,,
108,1917-01-03 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1917-01-03 02:00,-11,,1.6,290,71,,,,,,,,,,,,,,,,,,,,
108,1917-01-03 03:00,,,,,,,,,,,,,,,,,,,,,,-3.2,,,
108,1917-01-03 06:00,-12.4,,3.3,320,75,1.7,,1022.2,,,,,,2,,,,,,,-13.7,,,,
108,1917-01-03 07:00,,,,,,,,,,.5,,,,,,,,,,,,,,,
108,1917-01-03 08:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-03 09:00,,,,,,,,,,1,,,,,,,,,,,,1.7,-5.3,-3.2,-.8
108,1917-01-03 10:00,-12.7,,4.2,320,71,,,,,1,,,,,,,,,,,,,,,
108,1917-01-03 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-03 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-03 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-03 14:00,-10.4,,7.2,320,56,1.6,,1022.4,,1,,,,3,,,,,,,-.7,,,,
108,1917-01-03 15:00,,,,,,,,,,1,,,,,,,,,,,,10.9,,,
108,1917-01-03 16:00,,,,,,,,,,.2,,,,,,,,,,,,,,,
108,1917-01-03 18:00,-12.1,,5.9,290,52,,,,,,,,,,,,,,,,,,,,
108,1917-01-03 22:00,-14.3,,6.9,290,57,1.2,,1023.4,,,,,,0,,,,,,,-15.4,,,,
108,1917-01-04 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1917-01-04 02:00,-15.3,,7.4,290,61,,,,,,,,,,,,,,,,,,,,
108,1917-01-04 03:00,,,,,,,,,,,,,,,,,,,,,,-5,,,
108,1917-01-04 06:00,-16.2,,6.1,320,54,.9,,1025,,,,,,0,,,,,,,-17.1,,,,
108,1917-01-04 07:00,,,,,,,,,,.5,,,,,,,,,,,,,,,
108,1917-01-04 08:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-04 09:00,,,,,,,,,,1,,,,,,,,,,,,1.4,-7.5,-5,-1.6
108,1917-01-04 10:00,-15.4,,4.8,320,56,,,,,1,,,,,,,,,,,,,,,
108,1917-01-04 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-04 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-04 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1917-01-04 14:00,-12.2,,4,320,49,1.2,,1025.9,,1,,,,0,,,,,,,-.1,,,,
108,1917-01-04 15:00,,,,,,,,,,1,,,,,,,,,,,,10.8,,,
108,1917-01-04 16:00,,,,,,,,,,.1,,,,,,,,,,,,,,,
108,1917-01-04 18:00,-11.7,,2.3,320,53,,,,,,,,,,,,,,,,,,,,
108,1917-01-04 22:00,-13.4,,1,340,65,1.5,,1027.8,,,,,,0,,,,,,,-15.8,,,,
108,1917-01-05 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
