지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1939-01-01 00:00,0,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 01:00,-.4,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 02:00,-.7,,1.2,50,75,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 03:00,-.6,,,,,,,,,,,,,,,,,,,,,-1,-.8,-.8,-.4
108,1939-01-01 04:00,-.9,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 05:00,-.8,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 06:00,-.5,,1.1,50,81,4.8,,1012.1,1022.4,,,,,10,,,,,,,-1.7,,,,
108,1939-01-01 07:00,-.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 08:00,.4,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 09:00,.6,,,,,,,,,,,,.2,,,,,,,,,-1.3,-1.5,-1.7,-1.3
108,1939-01-01 10:00,.5,,2.1,50,94,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 11:00,.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 12:00,.9,,,,,,,,,0,,,,,,,,,,,,,,,
108,1939-01-01 13:00,1.2,,,,,,,,,0,,,,,,,,,,,,,,,
108,1939-01-01 14:00,1.4,,.5,110,94,6.4,,1006.7,1017,,,,,10,,,,50,,,-1.3,,,,
108,1939-01-01 15:00,1.7,,,,,,,,,,,,,,,,,,,,,-.1,-.3,-.5,-.3
108,1939-01-01 16:00,2,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 17:00,2.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 18:00,1.8,,4.6,270,96,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 19:00,1.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 20:00,-.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 21:00,-1.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-01 22:00,-2.9,,7.3,290,39,2,,1010.1,1020.6,,,,,10,,,,,,,-1.6,,,,
108,1939-01-01 23:00,-4,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 00:00,-4.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 01:00,-5.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 02:00,-6,,6.2,290,39,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 03:00,-6.7,,,,,,,,,,,,,,,,,,,,,-2.6,-1.6,-.9,-.3
108,1939-01-02 04:00,-7.4,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 05:00,-8.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 06:00,-8.6,,3.7,290,48,1.5,,1014.9,1025.6,,,,,0,,,,,,,-5.9,,,,
108,1939-01-02 07:00,-9,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 08:00,-9.3,,,,,,,,,.2,,,,,,,,,,,,,,,
108,1939-01-02 09:00,-9,,,,,,,,,1,,,,,,,,,,,,-1.9,-1.7,-1.4,-.5
108,1939-01-02 10:00,-8.3,,4.5,320,45,,,,,1,,,,,,,,,,,,,,,
108,1939-01-02 11:00,-7.5,,,,,,,,,1,,,,,,,,,,,,,,,
108,1939-01-02 12:00,-6.9,,,,,,,,,1,,,,,,,,,,,,,,,
108,1939-01-02 13:00,-6.1,,,,,,,,,1,,,,,,,,,,,,,,,
108,1939-01-02 14:00,-4.8,,2.7,320,41,1.7,,1017.8,1028.4,1,,,,0,,,,,,,.8,,,,
108,1939-01-02 15:00,-4.9,,,,,,,,,1,,,,,,,,,,,,-3.4,-2.3,-1.4,-.4
108,1939-01-02 16:00,-5,,,,,,,,,1,,,,,,,,,,,,,,,
108,1939-01-02 17:00,-5.8,,,,,,,,,.3,,,,,,,,,,,,,,,
108,1939-01-02 18:00,-6.5,,1.7,290,47,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 19:00,-7.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 20:00,-7.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 21:00,-7.8,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-02 22:00,-8.4,,3,70,54,1.7,,1018.7,1029.5,,,,,0,,,,,,,-6.1,,,,
108,1939-01-02 23:00,-8.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-03 00:00,-9.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-03 01:00,-10,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-03 02:00,-10.5,,.1,0,73,,,,,,,,,,,,,,,,,,,,
108,1939-01-03 03:00,-10.8,,,,,,,,,,,,,,,,,,,,,-4.5,-3.6,-2.2,-.5
108,1939-01-03 04:00,-10.9,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-03 05:00,-11,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-03 06:00,-10.7,,.8,180,73,2,,1019.4,1030.3,,,,,0,,,,,,,-6.8,,,,
108,1939-01-03 07:00,-10.8,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-03 08:00,-10.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1939-01-03 09:00,-9.5,,,,,,,,,,,,,,,,,,,,,-2.6,-2.4,-1.9,-.6
108,1939-01-03 10:00,-7.5,,3.4,70,50,,,,,.7,,,,,,,,,,,,,,,
108,1939-01-03 11:00,-6.9,,,,,,,,,.4,,,,,,,,,,,,,,,
108,1939-01-03 12:00,-5.2,,,,,,,,,,,,,,,,,,,,,,,,
