지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1973-01-01 00:00,3,,2.3,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 01:00,,,2.3,180,,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 02:00,,,2.7,200,,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 03:00,2.4,,2.3,70,86,6.2,.2,1009.1,1020,,,,,10,,Sc,,1800,1,,-.2,0,.5,1.2,1.8
108,1973-01-01 04:00,,,1,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 05:00,1.8,,1.8,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 06:00,1.2,,2.3,70,95,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 07:00,1.4,,1.7,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 08:00,1.4,,1.3,70,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-01 09:00,1.8,,1.3,50,91,6.4,.6,1007.4,1018.3,0,.04,.4,.6,10,,ScAs,,600,7,,-.1,.1,.5,1.2,1.8
108,1973-01-01 10:00,2.4,,1.3,20,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-01 11:00,3.7,,0,0,,,,,,0,.59,,,,,,,,,,,,,,
108,1973-01-01 12:00,4.3,,2.3,320,82,,,,,0,.54,,,,,,,,,,,,,,
108,1973-01-01 13:00,4.3,,4.3,290,,,,,,.5,.45,,,,,,,,,,,,,,
108,1973-01-01 14:00,6.5,,3.7,250,,,,,,.7,1.27,,,,,,,,,,,,,,
108,1973-01-01 15:00,6.3,,4,290,60,5.7,-.9,1002.9,1013.6,.7,.84,,,8,,ScCi,,2000,1,,4.9,.2,.6,1.3,2
108,1973-01-01 16:00,5.3,,5.7,290,,,,,,.5,.68,,,,,,,,,,,,,,
108,1973-01-01 17:00,4.2,,3.7,290,,,,,,0,.24,,,,,,,,,,,,,,
108,1973-01-01 18:00,3.1,,4.3,290,68,,,,,0,.02,,,,,,,,,,,,,,
108,1973-01-01 19:00,2.4,,4,270,,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 20:00,2.2,,4.7,270,,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 21:00,2.1,,6.3,290,63,4.5,-4.1,1002.9,1013.8,,,,,6,,ScCi,,2000,1,,-.1,.2,.6,1.2,1.9
108,1973-01-01 22:00,1.5,,7,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-01 23:00,-1.2,,4.7,320,,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 00:00,-1.1,,7,290,72,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 01:00,,,6.7,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 02:00,-2.7,,6.7,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 03:00,-3.7,,7.7,290,60,2.8,-10.3,1004.8,1016,,,,,0,,,,2000,3,,-2.2,.1,.5,1.1,1.8
108,1973-01-02 04:00,-4.9,,5.7,320,,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 05:00,-5.8,,6,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 06:00,-6.2,,3.3,290,51,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 07:00,-6.6,,3.3,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 08:00,-7.2,,1.3,360,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-02 09:00,-7.1,,2,340,46,1.6,-17.1,1005.1,1016.4,1,.13,,,0,,,,2000,3,,-4.5,-.1,.5,1,1.7
108,1973-01-02 10:00,-6.6,,1.7,320,,,,,,1,,,,,,,,,,,,,,,
108,1973-01-02 11:00,-6.5,,5,340,,,,,,1,.83,,,,,,,,,,,,,,
108,1973-01-02 12:00,-6.3,,5,320,39,,,,,1,.92,,,,,,,,,,,,,,
108,1973-01-02 13:00,-6.3,,6,320,,,,,,1,1.18,,,,,,,,,,,,,,
108,1973-01-02 14:00,-6.3,,6.3,290,,,,,,1,1.48,,,,,,,,,,,,,,
108,1973-01-02 15:00,-6.2,,7,290,42,1.7,-16.4,1004.7,1015.9,1,1.32,,,3,,Ac,,2000,3,,-.5,0,.5,1.2,1.7
108,1973-01-02 16:00,-6.8,,7.3,290,,,,,,1,.79,,,,,,,,,,,,,,
108,1973-01-02 17:00,-7.3,,7.3,290,,,,,,0,.39,,,,,,,,,,,,,,
108,1973-01-02 18:00,-8.2,,7,290,41,,,,,0,.08,,,,,,,,,,,,,,
108,1973-01-02 19:00,-8.9,,5.3,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 20:00,-9.6,,4.7,320,,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 21:00,-10.3,,2.2,340,56,1.6,-17.1,1009.6,1021,,,,,0,,,,2300,3,,-6.8,-1.3,.3,.8,1.7
108,1973-01-02 22:00,-10.6,,3,320,,,,,,,,,,,,,,,,,,,,,
108,1973-01-02 23:00,-10.8,,2,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 00:00,-11,,1.3,290,60,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 01:00,,,1.7,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 02:00,,,1.5,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 03:00,-11.2,,1.3,250,65,1.7,-16.4,1011.5,1023.1,,,,,0,,,,2000,3,,-7.3,-2.4,.2,.7,1.7
108,1973-01-03 04:00,-10.9,,0,0,,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 05:00,-10.9,,1.3,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 06:00,-11,,1,110,66,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 07:00,-11.4,,2.3,50,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-03 08:00,-11.5,,1.5,50,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-03 09:00,-10,,1.5,110,65,1.9,-15.1,1012.2,1023.7,0,.07,,,9,,Sc,,2000,3,,-5.8,-2.7,-.2,.5,1.5
108,1973-01-03 10:00,-9.5,,2,70,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-03 11:00,-8.2,,2.7,70,,,,,,.6,.63,,,,,,,,,,,,,,
108,1973-01-03 12:00,-5.7,,2,110,64,,,,,.9,1,,,,,,,,,,,,,,
108,1973-01-03 13:00,-4.5,,1.2,110,,,,,,1,1.3,,,,,,,,,,,,,,
108,1973-01-03 14:00,-3,,2,110,,,,,,.2,1.4,,,,,,,,,,,,,,
108,1973-01-03 15:00,-3.8,,.7,110,58,2.7,-10.7,1011.4,1022.6,.1,.61,,,9,,Sc,,2000,1,,-.2,-.3,0,.6,1.5
108,1973-01-03 16:00,-3.3,,.3,140,,,,,,0,.44,,,,,,,,,,,,,,
108,1973-01-03 17:00,-3.3,,.3,90,,,,,,0,.28,,,,,,,,,,,,,,
108,1973-01-03 18:00,-4.1,,1.7,70,69,,,,,0,.07,,,,,,,,,,,,,,
108,1973-01-03 19:00,-4.6,,1.7,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 20:00,-4.9,,2.3,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 21:00,-5.2,,1.3,50,77,3.2,-8.6,1014.2,1025.5,,,,,0,,,,2200,3,,-4,-1.4,0,.7,1.3
108,1973-01-03 22:00,-5.2,,.5,20,,,,,,,,,,,,,,,,,,,,,
108,1973-01-03 23:00,-5.3,,1.5,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 00:00,-5.7,,1.7,50,81,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 01:00,,,1,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 02:00,,,1,20,,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 03:00,-6.4,,1.5,70,87,3.3,-8.2,1016.6,1027.9,,,,,0,,,,2000,3,,-5.6,-2.4,-.3,.6,1.3
108,1973-01-04 04:00,-6.2,,.5,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 05:00,-6.6,,1.2,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 06:00,-6.7,,1.7,50,89,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 07:00,-6.2,,1.5,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 08:00,-6,,1,70,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-04 09:00,-5.7,,2,70,88,3.5,-7.4,1019.9,1031.4,0,.08,,,4,,Sc,,350,3,,-4.2,-1.8,-.3,.6,1.3
108,1973-01-04 10:00,-4.6,,2.2,50,,,,,,.2,,,,,,,,,,,,,,,
108,1973-01-04 11:00,-2.7,,2.8,70,,,,,,.4,.74,,,,,,,,,,,,,,
108,1973-01-04 12:00,-.1,,2.3,180,52,,,,,1,1.16,,,,,,,,,,,,,,
108,1973-01-04 13:00,1.2,,.7,230,,,,,,1,1.36,,,,,,,,,,,,,,
108,1973-01-04 14:00,1.5,,.7,110,,,,,,1,1.33,,,,,,,,,,,,,,
108,1973-01-04 15:00,2.3,,1.3,250,51,3.7,-6.7,1020.2,1031.3,1,1.11,,,6,,Ci,,1800,1,,2.7,-.1,.1,.7,1.5
108,1973-01-04 16:00,2.1,,.5,230,,,,,,.3,.73,,,,,,,,,,,,,,
108,1973-01-04 17:00,.7,,1.7,290,,,,,,0,.29,,,,,,,,,,,,,,
108,1973-01-04 18:00,0,,2,250,60,,,,,0,.06,,,,,,,,,,,,,,
108,1973-01-04 19:00,-.5,,1,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 20:00,-.8,,.3,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 21:00,-1,,2,250,75,4.2,-5,1023.9,1035.1,,,,,0,,,,500,3,,-1.7,-.7,0,.7,1.3
108,1973-01-04 22:00,-1.3,,1,270,,,,,,,,,,,,,,,,,,,,,
108,1973-01-04 23:00,-1.2,,1,20,,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 00:00,-1.2,,1,20,84,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 01:00,,,0,0,,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 02:00,,,1,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 03:00,-2.7,,1,50,91,4.6,-3.8,1023.9,1035.3,,,,,4,,Ci,,500,3,,-3.7,-1.7,-.3,.7,1.3
108,1973-01-05 04:00,-2.7,,.3,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 05:00,-3.3,,1,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 06:00,-3.4,,1.3,50,92,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 07:00,-3.6,,.3,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 08:00,-3.5,,1.5,50,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-05 09:00,-3.2,,1.3,70,93,4.5,-4.1,1025.1,1036.4,.2,.06,,,1,,Ac,,120,3,,-3.8,-1.8,-.3,.5,1.3
108,1973-01-05 10:00,-1.1,,1.3,70,,,,,,.7,,,,,,,,,,,,,,,
108,1973-01-05 11:00,.2,,1.5,50,,,,,,1,.84,,,,,,,,,,,,,,
108,1973-01-05 12:00,1.6,,1.3,70,73,,,,,.2,.95,,,,,,,,,,,,,,
108,1973-01-05 13:00,4.2,,1.7,20,,,,,,.8,1.09,,,,,,,,,,,,,,
108,1973-01-05 14:00,3.8,,2.3,290,,,,,,1,1.37,,,,,,,,,,,,,,
108,1973-01-05 15:00,4.4,,2,320,56,4.6,-3.8,1022.3,1033.3,.8,1.17,,,2,,Sc,,1500,1,,3.9,-.2,.1,.7,1.4
108,1973-01-05 16:00,3.8,,2.7,320,,,,,,.1,.69,,,,,,,,,,,,,,
108,1973-01-05 17:00,3,,3,320,,,,,,0,.31,,,,,,,,,,,,,,
108,1973-01-05 18:00,2.3,,1.7,340,65,,,,,0,.04,,,,,,,,,,,,,,
108,1973-01-05 19:00,1.7,,1,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 20:00,1.7,,1.3,340,,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 21:00,1.8,,3,320,73,5.1,-2.5,1025.2,1036.3,,,,,8,,Ci,,1500,1,,-.5,-.1,0,.6,1.3
108,1973-01-05 22:00,1.5,,2.3,340,,,,,,,,,,,,,,,,,,,,,
108,1973-01-05 23:00,.4,,1.7,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 00:00,0,,2,70,80,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 01:00,,,1,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 02:00,,,1,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 03:00,-1.4,,0,0,87,4.7,-3.6,1024.6,1035.8,,,,,0,,,,1000,3,,-3.3,-1.1,-.1,.5,1.2
108,1973-01-06 04:00,,,0,0,,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 05:00,,,1.7,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 06:00,-2.6,,1.3,70,91,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 07:00,-2.7,,1.3,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 08:00,-2.7,,2,70,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-06 09:00,-2.3,,1.7,70,84,4.4,-4.4,1023.8,1035.1,0,.1,,,10,,Cs,,1200,3,,-2.5,-1.4,-.3,.5,1.2
108,1973-01-06 10:00,0,,2,90,,,,,,.5,,,,,,,,,,,,,,,
108,1973-01-06 11:00,1.2,,2,70,,,,,,1,.75,,,,,,,,,,,,,,
108,1973-01-06 12:00,2.1,,2.3,110,53,,,,,.4,.93,,,,,,,,,,,,,,
108,1973-01-06 13:00,3.4,,2.7,70,,,,,,0,1.04,,,,,,,,,,,,,,
108,1973-01-06 14:00,4,,2.3,70,,,,,,0,.78,,,,,,,,,,,,,,
108,1973-01-06 15:00,4.4,,1.7,70,43,3.6,-7.1,1018.4,1029.3,0,.62,,,10,,As,,1500,1,,2.3,0,.2,.7,1.3
108,1973-01-06 16:00,4,,3.3,70,,,,,,0,.37,,,,,,,,,,,,,,
108,1973-01-06 17:00,3.8,,2,70,,,,,,0,.14,,,,,,,,,,,,,,
108,1973-01-06 18:00,3.5,,2,70,49,,,,,0,.04,,,,,,,,,,,,,,
108,1973-01-06 19:00,3.3,,2.3,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 20:00,3.4,,4,140,,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 21:00,1.8,,3.7,50,88,6.1,0,1016.8,1027.9,,,,,10,,Sc,,1500,1,,0,.2,.2,.6,1.3
108,1973-01-06 22:00,1.5,,3.3,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-06 23:00,.4,,4,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 00:00,.6,,4,50,96,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 01:00,,,5.3,50,,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 02:00,,,5.7,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 03:00,.9,,4,70,93,6,-.2,1010.5,1021.5,,,1,1,10,,St,,1500,7,,-.2,0,.1,.6,1.3
108,1973-01-07 04:00,.7,,3.3,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 05:00,.7,,3,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 06:00,.7,,3,70,97,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 07:00,.7,,3.3,70,,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 08:00,.6,,2.7,50,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-07 09:00,.6,,2,50,96,6.2,.2,1008.8,1019.8,0,.01,4,3.3,10,,StNs,,300,7,,-.1,0,.1,.6,1.3
108,1973-01-07 10:00,.9,,2,70,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-07 11:00,1.4,,3.7,70,,,,,,0,.18,,,,,,,,,,,,,,
108,1973-01-07 12:00,1.8,,2,70,93,,,,,0,.29,,,,,,,,,,,,,,
108,1973-01-07 13:00,1.6,,1.3,70,,,,,,0,.34,,,,,,,,,,,,,,
108,1973-01-07 14:00,1.4,,.3,70,,,,,,0,.34,,,,,,,,,,,,,,
108,1973-01-07 15:00,1,,2,290,98,6.4,.6,1005.6,1016.4,0,.27,3.9,.4,10,,CuNs,,230,7,,0,.1,.1,.6,1.3
108,1973-01-07 16:00,.7,,2.3,320,,,,,,0,.18,,,,,,,,,,,,,,
108,1973-01-07 17:00,.7,,2.7,320,,,,,,0,.14,,,,,,,,,,,,,,
108,1973-01-07 18:00,.6,,2,320,0,,,,,0,.05,,,,,,,,,,,,,,
108,1973-01-07 19:00,.4,,2.5,320,,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 20:00,.5,,2.7,320,,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 21:00,.7,,3,320,98,6.3,.4,1008,1019,,,2.8,.3,10,,Ns,,1200,7,,-.2,.2,.2,.7,1.3
108,1973-01-07 22:00,.6,,1.7,340,,,,,,,,,,,,,,,,,,,,,
108,1973-01-07 23:00,.7,,.7,320,,,,,,,,,,,,,,,,,,,,,
108,1973-01-08 00:00,.8,,1.3,290,97,,,,,,,,,,,,,,,,,,,,
108,1973-01-08 01:00,,,2,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-08 02:00,,,2,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-08 03:00,.3,,2,290,98,6.1,0,1009,1020,,,2.8,0,10,,CuNs,,1200,7,,-.2,.2,.2,.6,1.2
108,1973-01-08 04:00,.2,,1.3,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-08 05:00,.3,,1.3,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-08 06:00,.2,,2,290,98,,,,,,,,,,,,,,,,,,,,
108,1973-01-08 07:00,.3,,2,290,,,,,,,,,,,,,,,,,,,,,
108,1973-01-08 08:00,.1,,2,290,,,,,,0,,,,,,,,,,,,,,,
108,1973-01-08 09:00,.1,,2,290,96,6.1,-.2,1010.2,1021.2,0,.1,2.8,0,9,,Ac,,420,7,,-.2,.1,.1,.7,1.3
108,1973-01-08 10:00,.7,,2,290,,,,,,.8,,,,,,,,,,,,,,,
108,1973-01-08 11:00,1.9,,2.3,290,,,,,,1,.93,,,,,,,,,,,,,,
