지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1921-01-01 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1921-01-01 02:00,1.1,,1.4,110,78,,,,,,,,,,,,,,,,,,,,
108,1921-01-01 03:00,,,,,,,,,,,,,,,,,,,,,,.5,,,
108,1921-01-01 06:00,.8,,2.3,110,84,5.3,,1026.6,,,,,,10,,,,,,,.5,,,,
108,1921-01-01 09:00,,,,,,,,,,0,,,,,,,,,,,,3.1,.1,.5,1.4
108,1921-01-01 10:00,3.2,,3.4,50,79,,,,,0,,,,,,,,,,,,,,,
108,1921-01-01 11:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1921-01-01 12:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1921-01-01 13:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1921-01-01 14:00,4.8,,.4,0,70,6,,1021.4,,0,,,,10,,,,,,,2.9,,,,
108,1921-01-01 15:00,,,,,,,,,,0,,,,,,,,,,,,11.8,,,
108,1921-01-01 16:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1921-01-01 17:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1921-01-01 18:00,2.5,,0,0,91,,,,,0,,,,,,,,,,,,,,,
108,1921-01-01 22:00,1.2,,1.1,290,90,6,,1021.8,,,,,,6,,,,,,,.1,,,,
108,1921-01-02 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1921-01-02 02:00,-1.1,,4.1,250,64,,,,,,,,,,,,,,,,,,,,
108,1921-01-02 03:00,,,,,,,,,,,,,,,,,,,,,,.4,,,
108,1921-01-02 06:00,-3.9,,3,270,75,3.5,,1023.2,,,,,,0,,,,,,,-4.3,,,,
108,1921-01-02 09:00,,,,,,,,,,0,,,,,,,,,,,,3,.1,.4,1.5
108,1921-01-02 10:00,-4.5,,3.6,290,73,,,,,.6,,,,,,,,,,,,,,,
108,1921-01-02 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1921-01-02 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1921-01-02 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1921-01-02 14:00,-1.4,,3.2,290,58,3.2,,1023.1,,1,,,,4,,,,,,,3.6,,,,
108,1921-01-02 15:00,,,,,,,,,,1,,,,,,,,,,,,11.7,,,
108,1921-01-02 16:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1921-01-02 17:00,,,,,,,,,,.1,,,,,,,,,,,,,,,
108,1921-01-02 18:00,-3.2,,2.8,270,58,,,,,0,,,,,,,,,,,,,,,
108,1921-01-02 22:00,-4.9,,.5,290,64,2.7,,1025.8,,,,,,0,,,,,,,-5.8,,,,
108,1921-01-03 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1921-01-03 02:00,-7.3,,1.5,250,83,,,,,,,,,,,,,,,,,,,,
108,1921-01-03 03:00,,,,,,,,,,,,,,,,,,,,,,.4,,,
108,1921-01-03 06:00,-9.1,,.3,0,89,2.8,,1025.4,,,,,,8,,,,,,,-9.6,,,,
108,1921-01-03 09:00,,,,,,,,,,0,,,,,,,,,,,,3.1,-1.3,.4,1.5
108,1921-01-03 10:00,-6.9,,3,250,79,,,,,0,,,,,,,,,,,,,,,
108,1921-01-03 11:00,,,,,,,,,,.3,,,,,,,,,,,,,,,
108,1921-01-03 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1921-01-03 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1921-01-03 14:00,-3.3,,4.8,290,56,2.7,,1025.6,,1,,,,5,,,,,,,1.4,,,,
108,1921-01-03 15:00,,,,,,,,,,1,,,,,,,,,,,,11.5,,,
108,1921-01-03 16:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1921-01-03 17:00,,,,,,,,,,.3,,,,,,,,,,,,,,,
108,1921-01-03 18:00,-4.6,,2.9,270,47,,,,,0,,,,,,,,,,,,,,,
108,1921-01-03 22:00,-7,,4.9,290,57,2,,1027.5,,,,,,0,,,,,,,-8.4,,,,
108,1921-01-04 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1921-01-04 02:00,-9,,2.6,290,69,,,,,,,,,,,,,,,,,,,,
108,1921-01-04 03:00,,,,,,,,,,,,,,,,,,,,,,-1,,,
