지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1927-01-01 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1927-01-01 02:00,,,2,270,87,,,,,,,,,,,,,,,,,,,,
108,1927-01-01 03:00,,,,,,,,,,,,,,,,,,,,,,-1.8,-1.8,-.5,-.2
108,1927-01-01 06:00,,,1.5,270,84,4.1,,1026.2,1029.4,,,,,0,,,,,,,-4.6,,,,
108,1927-01-01 09:00,,,,,,,,,,1,,,,,,,,,,,,-1.2,-1.2,-.6,-.3
108,1927-01-01 10:00,,,1.7,290,69,,,,,1,,,,,,,,,,,,,,,
108,1927-01-01 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1927-01-01 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1927-01-01 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1927-01-01 14:00,,,2.9,250,45,3.1,,1026.7,1029.8,1,,,,0,,,,,,,.2,,,,
108,1927-01-01 15:00,,,,,,,,,,1,,,,,,,,,,,,-1.9,-1.9,-.6,-.3
108,1927-01-01 16:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1927-01-01 17:00,,,,,,,,,,.3,,,,,,,,,,,,,,,
108,1927-01-01 18:00,,,1.8,250,49,,,,,,,,,,,,,,,,,,,,
108,1927-01-01 22:00,,,1.5,270,55,2.5,,1028.8,1031.9,,,,,0,,,,,,,-5.3,,,,
108,1927-01-02 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1927-01-02 02:00,,,.7,270,71,,,,,,,,,,,,,,,,,,,,
108,1927-01-02 03:00,,,,,,,,,,,,,,,,,,,,,,-3.8,-3.8,-1.6,-.6
108,1927-01-02 06:00,-9.2,,0,0,85,2.7,,1028.6,1031.8,,,,,0,,,,,,,-7.6,,,,
108,1927-01-02 09:00,,,,,,,,,,,,,,,,,,,,,,-1.6,-1.6,-1.1,-.4
108,1927-01-02 10:00,-5.5,,.9,110,77,,,,,,,,,,,,,,,,,,,,
108,1927-01-02 11:00,,,,,,,,,,.2,,,,,,,,,,,,,,,
108,1927-01-02 12:00,,,,,,,,,,.9,,,,,,,,,,,,,,,
108,1927-01-02 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
