지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1980-01-01 00:00,.5,,1.2,50,65,,,,,,,,,,,,,,,,,,,,
108,1980-01-01 01:00,,,2.5,50,,,,,,,,,,,,,,,,,,,,,
108,1980-01-01 02:00,,,1.8,50,,,,,,,,,,,,,,,,,,,,,
108,1980-01-01 03:00,1.3,,2.5,50,56,3.9,-6,1015.9,1027,,,,,2,,Ci,,2000,3,,-1.2,-1.2,.3,.5,.6
108,1980-01-01 04:00,,,2,50,,,,,,,,,,,,,,,,,,,,,
108,1980-01-01 05:00,1.4,,2.3,50,,,,,,,,,,,,,,,,,,,,,
108,1980-01-01 06:00,1.3,,2.2,50,63,,,,,,,,,,,,,,,,,,,,
108,1980-01-01 07:00,1.7,,2.3,50,,,,,,,,,,,,,,,,,,,,,
108,1980-01-01 08:00,2,,2.7,20,,,,,,0,0,,,,,,,,,,,,,,
108,1980-01-01 09:00,2.5,,2.5,50,65,4.7,-3.6,1016,1027,0,.01,,,10,,Ac,,2500,3,,-.3,-.5,.4,.4,.6
108,1980-01-01 10:00,3.3,,3.5,20,,,,,,0,.13,,,,,,,,,,,,,,
108,1980-01-01 11:00,3.8,,3,20,,,,,,0,.43,,,,,,,,,,,,,,
108,1980-01-01 12:00,4.3,,2.8,20,61,,,,,0,.77,,,,,,,,,,,,,,
108,1980-01-01 13:00,5.7,,2.7,20,,,,,,0,.52,,,,,,,,,,,,,,
108,1980-01-01 14:00,5.8,,3.3,20,,,,,,0,.54,,,,,,,,,,,,,,
