지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1942-01-01 00:00,-6.2,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 01:00,-6.9,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 02:00,-7.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 03:00,-7.7,,,,,,,,,,,,,,,,,,,,,-2.3,-.6,.3,1.5
108,1942-01-01 04:00,-8,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 05:00,-8.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 06:00,-8.3,,.5,0,70,2.3,,1008.7,1019.4,,,,,0,,,,200,,,-7.2,,,,
108,1942-01-01 07:00,-8.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 08:00,-8.6,,,,,,,,,.7,,,,,,,,,,,,,,,
108,1942-01-01 09:00,-8.1,,,,,,,,,1,,,,,,,,,,,,-.5,-.4,.3,1.4
108,1942-01-01 10:00,-7,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-01 11:00,-6.2,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-01 12:00,-4.9,,3.7,290,39,,,,,1,,,,,,,,,,,,,,,
108,1942-01-01 13:00,-4.2,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-01 14:00,-2,,3.2,290,40,2.1,,1009.4,1019.8,1,,,,0,,,,2000,,,6.6,,,,
108,1942-01-01 15:00,-2.9,,,,,,,,,1,,,,,,,,,,,,-1.1,-.4,.3,1.3
108,1942-01-01 16:00,-3,,,,,,,,,.3,,,,,,,,,,,,,,,
108,1942-01-01 17:00,-3.8,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 18:00,-4.2,,1.5,270,43,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 19:00,-4.8,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 20:00,-5.6,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 21:00,-5.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-01 22:00,-5.8,,1.5,320,60,2.4,,1009,1019.5,,,,,4,,,,1000,,,-4.2,,,,
108,1942-01-01 23:00,-6.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 00:00,-8.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 01:00,-9.8,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 02:00,-10.6,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 03:00,-11,,,,,,,,,,,,,,,,,,,,,-3.5,-1.6,0,1.2
108,1942-01-02 04:00,-11.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 05:00,-12,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 06:00,-12.3,,4,290,60,1.5,,1014.1,1025,,,,,0,,,,200,,,-9.6,,,,
108,1942-01-02 07:00,-12.9,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 08:00,-13,,,,,,,,,.3,,,,,,,,,,,,,,,
108,1942-01-02 09:00,-12.8,,,,,,,,,1,,,,,,,,,,,,-2,-1.3,-.1,1.2
108,1942-01-02 10:00,-12,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-02 11:00,-11.2,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-02 12:00,-10.6,,4.8,290,46,,,,,1,,,,,,,,,,,,,,,
108,1942-01-02 13:00,-9,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-02 14:00,-7.7,,5.8,290,44,1.5,,1018,1028.7,1,,,,0,,,,2000,,,1.5,,,,
108,1942-01-02 15:00,-7,,,,,,,,,1,,,,,,,,,,,,-3.5,-2,-.4,.9
108,1942-01-02 16:00,-6.8,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-02 17:00,-7.6,,,,,,,,,.7,,,,,,,,,,,,,,,
108,1942-01-02 18:00,-8.1,,4.5,270,46,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 19:00,-8.6,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 20:00,-9.2,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 21:00,-10.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-02 22:00,-10.6,,4.5,320,55,1.6,,1021.1,1032,,,,,0,,,,400,,,-8.4,,,,
108,1942-01-02 23:00,-11.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 00:00,-11.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 01:00,-11.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 02:00,-11.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 03:00,-12.2,,,,,,,,,,,,0,,,,,,,,,-4.9,-3.1,-.7,.7
108,1942-01-03 04:00,-12.2,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 05:00,-12.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 06:00,-12.5,,4.7,70,63,1.5,,1019.1,1030.2,,,,,10,,,,200,,,-9.5,,,,
108,1942-01-03 07:00,-12.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 08:00,-11.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 09:00,-10.4,,,,,,,,,,,,,,,,,,,,,-2.5,-2.1,-.9,.7
108,1942-01-03 10:00,-9.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 11:00,-8.8,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 12:00,-7.8,,3.8,70,47,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 13:00,-6.9,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 14:00,-5.4,,2,70,45,1.9,,1015,1025.5,.6,,,,10,,,,400,,,-.4,,,,
108,1942-01-03 15:00,-2.7,,,,,,,,,1,,,,,,,,,,,,-1.3,-.9,-.7,.6
108,1942-01-03 16:00,-2.6,,,,,,,,,.3,,,,,,,,,,,,,,,
108,1942-01-03 17:00,-3.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 18:00,-4,,2.5,70,89,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 19:00,-4.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 20:00,-4.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 21:00,-4.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-03 22:00,-4.4,,2.3,70,91,4,,1011.3,1021.8,,,,,10,,,,200,,,-1.6,,,,
108,1942-01-03 23:00,-4.2,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 00:00,-3.8,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 01:00,-4.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 02:00,-2.6,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 03:00,-2.8,,,,,,,,,,,,,,,,,,,,,-1.4,-.9,-.5,.6
108,1942-01-04 04:00,-3.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 05:00,-4.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 06:00,-5.7,,4.8,270,68,2.8,,1011.8,1022.4,,,,,4,,,,200,,,-2.4,,,,
108,1942-01-04 07:00,-7.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 08:00,-7.6,,,,,,,,,.1,,,,,,,,,,,,,,,
108,1942-01-04 09:00,-7.8,,,,,,,,,1,,,,,,,,,,,,-2,-1.3,-.6,.6
108,1942-01-04 10:00,-7.5,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-04 11:00,-8,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-04 12:00,-8.2,,8,290,38,,,,,1,,,,,,,,,,,,,,,
108,1942-01-04 13:00,-8,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-04 14:00,-7.5,,7.5,290,37,1.3,,1014.6,1025.2,1,,,,0,,,,2000,,,-1.2,,,,
108,1942-01-04 15:00,-7.3,,,,,,,,,1,,,,,,,,,,,,-3.1,-2,-.7,.4
108,1942-01-04 16:00,-7.2,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-04 17:00,-8.1,,,,,,,,,.5,,,,,,,,,,,,,,,
108,1942-01-04 18:00,-8.6,,5.5,290,48,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 19:00,-9.2,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 20:00,-10.2,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 21:00,-10.6,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-04 22:00,-10.9,,2.8,270,55,1.5,,1018.2,1029.1,,,,,0,,,,200,,,-5.6,,,,
108,1942-01-04 23:00,-11.2,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 00:00,-11.4,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 01:00,-10.9,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 02:00,-12,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 03:00,-12,,,,,,,,,,,,,,,,,,,,,-4.5,-3.2,-1.4,.3
108,1942-01-05 04:00,-11.6,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 05:00,-11.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 06:00,-12.4,,.3,0,62,1.5,,1018.2,1029.1,,,,,0,,,,200,,,-7.6,,,,
108,1942-01-05 07:00,-12.5,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 08:00,-12.5,,,,,,,,,.1,,,,,,,,,,,,,,,
108,1942-01-05 09:00,-10.9,,,,,,,,,1,,,,,,,,,,,,-2.2,-2.2,-1.4,.3
108,1942-01-05 10:00,-7.8,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-05 11:00,-6.6,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-05 12:00,-5.5,,3.8,270,45,,,,,1,,,,,,,,,,,,,,,
108,1942-01-05 13:00,-4.2,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-05 14:00,-3.2,,4.2,290,45,2.1,,1016.1,1026.7,1,,,,0,,,,1000,,,-.3,,,,
108,1942-01-05 15:00,-2.5,,,,,,,,,1,,,,,,,,,,,,-2.9,-1.9,-1.1,.1
108,1942-01-05 16:00,-2,,,,,,,,,1,,,,,,,,,,,,,,,
108,1942-01-05 17:00,-2.4,,,,,,,,,.6,,,,,,,,,,,,,,,
108,1942-01-05 18:00,-3.5,,3.8,250,59,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 19:00,-4.3,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 20:00,-5.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 21:00,-5.2,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-05 22:00,-6.2,,1.7,70,79,3.1,,1016.8,1027.5,,,,,0,,,,200,,,-5.4,,,,
108,1942-01-05 23:00,-7.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-06 00:00,-7.1,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-06 01:00,-7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-06 02:00,-6.7,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-06 03:00,-5.9,,,,,,,,,,,,,,,,,,,,,-2.8,-2.1,-1.4,0
108,1942-01-06 04:00,-5.6,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-06 05:00,-5.6,,,,,,,,,,,,,,,,,,,,,,,,
108,1942-01-06 06:00,-5,,2.2,50,86,2.3,,1015.8,1026.4,,,,,10,,,,200,,,-4.5,,,,
108,1942-01-06 07:00,-5.1,,,,,,,,,,,,,,,,,,,,,,,,
